104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/k5tZLXCY2d8/khizb-uttakhrir-my-n.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/l0fyn07RpwE/;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/llB6Yn8TpJQ/;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/nDDC0lDxinY/;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/nKn0t_LMKLM/.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/o6TNHTXYD5c/;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/oCsRkMXTifk/.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/om5lCsGnu4k/;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/omlF6berYLk/nvr-praviy-sektor-dr.html;Генпрокуратура;27-31-2015/Ид831-15 ;2015-03-12
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/p0Fy8pwRA2w/khizb-uttakhrir-nide.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
104.28.10.7 | 104.28.11.7 | 2606:4700:30::681c:a07 | 2606:4700:30::681c:b07;www.okclips.net;https://www.okclips.net/video/p0fuG3QrP7k/fazyl-amzaev-o-prich.html;Генпрокуратура;27-31-2015/Ид1093-15;2015-04-03
